"image","xmin","ymin","xmax","ymax","label"
"41.jpg",83.25397580834114,342.36000366210936,112.0449786199625,369.2399963378906,"ball"
"41.jpg",205.13589503280224,336.5999816894531,230.0881194353327,358.6800109863281,"ball"
"41.jpg",317.4208133200562,330.8399963378906,336.61481519447045,353.8800109863281,"ball"
"410.jpg",525.6757409793814,197.3999816894531,540.0712423851921,211.79998168945312,"ball"
"410.jpg",633.1621221883786,205.08001098632812,646.5979381443299,220.43999633789062,"ball"
"410.jpg",708.9784442361762,204.11998901367187,723.3739456419869,218.51998901367188,"ball"
"410.jpg",632.2024367385192,318.36000366210936,645.6382526944705,333.71998901367186,"ball"
"410.jpg",775.1977653467666,470.04003295898434,792.4723963214619,491.1600036621093,"ball"
"410.jpg",860.6110883317713,394.1999816894531,873.0871456185566,412.43999633789065,"ball"
"410.jpg",890.3617765932521,399.9600036621094,906.6766488987817,418.1999816894531,"ball"
"410.jpg",630.2830658388003,519.9600036621093,649.4770677132145,543.0000183105468,"ball"
"410.jpg",640.8397522258668,496.91998901367185,660.9934395501405,517.0799743652343,"ball"
"410.jpg",604.3711193767572,462.36000366210936,623.5651212511714,484.4400329589844,"ball"
"411.jpg",525.6757409793814,197.3999816894531,540.0712423851921,213.71998901367186,"ball"
"411.jpg",633.1621221883786,205.08001098632812,647.5576235941893,219.48001098632812,"ball"
"411.jpg",708.0187587863168,202.19998168945312,721.454574742268,219.48001098632812,"ball"
"411.jpg",633.1621221883786,315.4800109863281,644.678567244611,333.71998901367186,"ball"
"411.jpg",775.1977653467666,471.96000366210933,791.5126376522961,491.1600036621093,"ball"
"411.jpg",859.6514028819118,397.0800109863281,875.006589737582,415.31998901367183,"ball"
"411.jpg",629.3233803889409,521.8799743652344,645.6382526944705,543.0000183105469,"ball"
"411.jpg",638.920381326148,497.8799743652344,657.1546245313964,514.2000183105469,"ball"
"411.jpg",604.3711193767572,464.27997436523435,620.6860649015931,484.4400329589844,"ball"
"411.jpg",893.2409061621368,399.9600036621094,906.6766488987815,419.1600036621094,"ball"
"412.jpg",523.7563700796626,197.3999816894531,542.9503719540768,215.6399963378906,"ball"
"412.jpg",631.2427512886597,205.08001098632812,644.678567244611,217.56000366210938,"ball"
"412.jpg",708.0187587863168,202.19998168945312,724.3336310918463,217.56000366210938,"ball"
"412.jpg",631.2427512886597,317.3999816894531,646.5979381443299,336.5999816894531,"ball"
"412.jpg",860.6110883317713,392.28001098632814,875.006589737582,415.3199890136719,"ball"
"412.jpg",635.0815663074039,476.76000366210934,656.194939081537,495.96000366210933,"ball"
"412.jpg",629.3233803889409,524.7600036621094,648.5173822633551,543.9600036621094,"ball"
"413.jpg",521.8369259606372,198.36000366210936,543.9100574039362,213.71998901367186,"ball"
"413.jpg",627.4039362699156,206.0399963378906,645.6382526944703,222.36000366210936,"ball"
"413.jpg",706.0993878865979,201.23999633789063,724.3336310918463,221.39998168945314,"ball"
"413.jpg",633.1621221883786,318.36000366210936,648.5173822633551,337.56000366210935,"ball"
"413.jpg",629.3233803889409,521.8799743652344,649.4770677132145,542.0400329589844,"ball"
"413.jpg",857.7319587628865,394.1999816894531,875.9662751874413,411.4800109863281,"ball"
"413.jpg",737.7694470477975,456.6000183105469,760.8022639409559,478.6799743652344,"ball"
"413.jpg",889.4020911433927,399.9600036621094,908.5960930178069,418.1999816894531,"ball"
"414.jpg",523.7563700796626,197.3999816894531,541.990613284911,215.6399963378906,"ball"
"414.jpg",632.2024367385192,205.08001098632812,647.5576235941893,221.3999816894531,"ball"
"414.jpg",707.0590733364573,202.19998168945312,727.212760660731,219.48001098632812,"ball"
"414.jpg",630.2830658388003,317.3999816894531,649.4770677132145,331.7999816894531,"ball"
"414.jpg",732.0112611293346,435.4800109863281,747.3664479850047,451.8000183105469,"ball"
"414.jpg",630.2830658388003,519.9600036621093,649.4770677132145,541.0799743652343,"ball"
"414.jpg",862.5304592314901,447.9600036621094,878.845404756326,465.2400329589844,"ball"
"414.jpg",858.6916442127459,392.28001098632814,875.9662751874413,412.43999633789065,"ball"
"414.jpg",638.920381326148,421.0800109863281,656.194939081537,440.27997436523435,"ball"
"414.jpg",890.3617765932521,398.0399963378906,909.5557784676663,421.0800109863281,"ball"
"415.jpg",523.7563700796626,197.3999816894531,540.0712423851921,212.76000366210937,"ball"
"415.jpg",631.2427512886597,206.0399963378906,646.5979381443299,222.36000366210936,"ball"
"415.jpg",707.0590733364573,205.08001098632812,722.4142601921275,218.51998901367188,"ball"
"415.jpg",629.3233803889409,319.3199890136719,648.5173822633551,335.63999633789064,"ball"
"415.jpg",629.3233803889409,523.8000183105469,650.436753163074,543.9600036621093,"ball"
"415.jpg",760.8022639409559,422.99998168945314,779.9962658153701,443.1600036621094,"ball"
"415.jpg",865.4095888003749,437.3999816894531,882.6841465557638,453.71998901367186,"ball"
"415.jpg",860.6110883317713,391.3199890136719,876.9259606373008,414.36000366210936,"ball"
"415.jpg",638.920381326148,422.0399963378906,653.3158827319587,440.27997436523435,"ball"
"415.jpg",890.3617765932521,401.8800109863281,910.5154639175257,418.1999816894531,"ball"
"415.jpg",574.6204311152765,439.3199890136719,594.7741184395501,458.5199890136719,"ball"
"416.jpg",520.8772405107778,197.3999816894531,539.1115569353326,211.79998168945312,"ball"
"416.jpg",629.3233803889409,205.08001098632812,646.5979381443299,221.3999816894531,"ball"
"416.jpg",705.139629217432,202.19998168945312,722.4142601921274,218.51998901367188,"ball"
"416.jpg",630.2830658388003,316.4399963378906,646.5979381443299,334.6800109863281,"ball"
"416.jpg",859.6514028819118,397.0800109863281,880.7647756560449,413.3999816894531,"ball"
"416.jpg",889.4020911433927,398.99998168945314,905.7169634489222,418.1999816894531,"ball"
"416.jpg",629.3233803889409,521.8799743652344,648.5173822633551,543.9600036621093,"ball"
"416.jpg",637.9606226569822,422.0399963378906,654.2755681818181,438.36000366210936,"ball"
"416.jpg",573.660745665417,436.4399963378906,589.9756179709466,457.56000366210935,"ball"
"417.jpg",525.6757409793814,197.3999816894531,539.1115569353327,214.6800109863281,"ball"
"417.jpg",707.0590733364573,206.0399963378906,724.3336310918463,222.36000366210936,"ball"
"417.jpg",631.2427512886597,318.36000366210936,649.4770677132145,337.56000366210935,"ball"
"417.jpg",629.3233803889409,523.8000183105469,649.4770677132145,543.9600036621093,"ball"
"417.jpg",774.2380798969072,432.5999816894531,794.3917672211808,450.84003295898435,"ball"
"417.jpg",859.6514028819118,394.1999816894531,875.006589737582,412.43999633789065,"ball"
"417.jpg",890.3617765932521,397.0800109863281,908.5960930178069,418.19998168945307,"ball"
"417.jpg",630.2830658388003,207.96000366210936,646.5979381443299,222.36000366210936,"ball"
"418.jpg",522.7966114104967,194.51998901367188,541.0309278350514,215.63999633789064,"ball"
"418.jpg",631.2427512886597,203.16000366210938,646.5979381443299,224.28001098632814,"ball"
"418.jpg",707.0590733364573,206.4,723.3739456419869,220.43999633789062,"ball"
"418.jpg",633.1621221883786,317.3999816894531,648.5173822633551,331.7999816894531,"ball"
"418.jpg",753.1246339034676,429.71998901367186,777.1171362464854,449.8799743652344,"ball"
"418.jpg",858.6916442127459,394.1999816894531,875.0065897375819,411.4800109863281,"ball"
"418.jpg",888.4424056935333,398.99998168945314,906.6766488987817,422.99998168945314,"ball"
"418.jpg",630.2830658388003,521.8799743652344,648.5173822633551,541.0799743652344,"ball"
"418.jpg",638.920381326148,422.99998168945314,656.194939081537,439.3199890136719,"ball"
"418.jpg",575.5801165651359,440.27997436523435,593.8144329896907,458.5199890136719,"ball"
"42.jpg",315.50140581068416,329.8800109863281,338.53422270384254,353.8800109863281,"ball"
"42.jpg",204.17620958294282,335.63999633789064,229.12839737582004,357.71998901367186,"ball"
"42.jpg",81.3346049086223,342.36000366210936,112.0449786199625,370.1999816894531,"ball"
"42.jpg",446.0206039128397,376.91998901367185,474.81160672446106,402.8399963378906,"ball"
"42.jpg",362.52672504686035,419.1600036621094,395.1565428772259,450.84003295898435,"ball"
"42.jpg",697.4620723992501,426.8399963378906,731.051575679475,461.4000183105469,"ball"
"42.jpg",671.5501259372071,383.63999633789064,706.0993878865979,412.43999633789065,"ball"
"42.jpg",752.1649484536082,423.9600036621094,786.7141371836925,456.6000183105469,"ball"
"42.jpg",900.9184629803186,399.9600036621094,930.6691512417995,429.71998901367186,"ball"
"42.jpg",810.7066395267103,434.5199890136719,842.3767719072164,464.27997436523435,"ball"
"42.jpg",1022.8003455951265,467.1600036621094,1065.0272375820057,507.4799743652344,"ball"
"420.jpg",538.1518714854733,130.2,561.1846151593252,151.31998901367186,"ball"
"420.jpg",629.3233803889409,129.23999633789063,647.5576235941893,147.48001098632812,"ball"
"420.jpg",717.6157597235239,130.2,737.7694470477975,150.36000366210936,"ball"
"420.jpg",695.5426282802249,200.2800109863281,714.7366301546391,221.3999816894531,"ball"
"420.jpg",629.3233803889409,270.36000366210936,647.5576235941893,289.56000366210935,"ball"
"420.jpg",505.52205365510775,418.1999816894531,530.4742414479849,436.43999633789065,"ball"
"420.jpg",428.7460461574508,425.8800109863281,446.02060391283976,449.8799743652344,"ball"
"420.jpg",384.5998564901593,467.1600036621094,412.4311006326148,492.1199890136719,"ball"
"420.jpg",524.716055529522,560.2799743652344,548.7085578725398,584.2799743652344,"ball"
"420.jpg",628.363621719775,526.6799743652343,653.3158827319587,549.7199890136718,"ball"
"420.jpg",784.7947662839737,406.6800109863281,802.069397258669,424.91998901367185,"ball"
"420.jpg",626.4442508200561,463.31998901367183,643.7188817947515,483.47997436523434,"ball"
"421.jpg",538.1518714854733,129.23999633789063,557.3458733598875,148.43999633789062,"ball"
"421.jpg",630.2830658388003,129.23999633789063,649.4770677132145,149.39998168945314,"ball"
"421.jpg",721.4545747422679,129.23999633789063,738.7291324976569,149.39998168945314,"ball"
"421.jpg",695.5426282802249,200.2800109863281,713.7769447047797,219.4800109863281,"ball"
"421.jpg",628.363621719775,272.28001098632814,648.5173822633551,289.5600036621094,"ball"
"421.jpg",782.8753953842548,406.6800109863281,803.9887681583879,427.7999816894531,"ball"
"421.jpg",627.4039362699156,526.6799743652343,648.5173822633551,547.8000183105469,"ball"
"421.jpg",622.6054358013121,465.24003295898433,645.6382526944705,483.47997436523434,"ball"
"421.jpg",426.82660203842545,427.7999816894531,448.8997334817244,447.96000366210933,"ball"
"421.jpg",385.55954194001873,465.24003295898433,413.39085930178067,488.27997436523435,"ball"
"421.jpg",426.82660203842545,405.71998901367186,446.98036258200557,425.8800109863281,"ball"
"422.jpg",539.1115569353327,130.2,556.3861146907217,148.43999633789062,"ball"
"422.jpg",626.4442508200561,130.2,649.4770677132145,149.3999816894531,"ball"
"422.jpg",720.4948892924085,131.15998535156248,737.7694470477975,148.43999633789062,"ball"
"422.jpg",694.5829428303655,198.36000366210936,711.8575738050608,222.36000366210936,"ball"
"422.jpg",726.2530752108715,290.5199890136719,745.4470770852857,310.6800109863281,"ball"
"422.jpg",784.7947662839737,403.7999816894531,803.9887681583879,426.83999633789057,"ball"
"422.jpg",626.4442508200561,466.20001831054685,645.6382526944703,483.47997436523434,"ball"
"422.jpg",629.3233803889409,527.6400329589843,651.3964386129334,545.8799743652343,"ball"
"422.jpg",428.7460461574508,425.8800109863281,446.9803625820056,447.00001831054686,"ball"
"422.jpg",386.51922738987815,464.27997436523435,409.55204428303654,486.36000366210936,"ball"
"422.jpg",629.3233803889409,271.3199890136719,648.5173822633551,290.5199890136719,"ball"
"423.jpg",539.1115569353327,129.23999633789063,557.3458733598875,147.48001098632812,"ball"
"423.jpg",631.2427512886597,132.11998901367187,646.5979381443299,149.3999816894531,"ball"
"423.jpg",721.4545747422679,133.08001098632812,737.7694470477975,150.36000366210936,"ball"
"423.jpg",692.6635719306466,200.2800109863281,711.8575738050608,220.43999633789062,"ball"
"423.jpg",811.6663981958762,228.11998901367187,834.6991418697281,247.31998901367186,"ball"
"423.jpg",784.7947662839737,404.76000366210934,804.9484536082473,427.7999816894531,"ball"
"423.jpg",623.5651212511715,462.36000366210936,643.7188817947516,482.5199890136719,"ball"
"423.jpg",629.3233803889409,523.8000183105469,652.3561240627928,552.6000183105468,"ball"
"423.jpg",427.78636070759137,425.8800109863281,450.8191043814433,447.96000366210933,"ball"
"423.jpg",626.4442508200561,272.28001098632814,648.5173822633551,292.43999633789065,"ball"
"423.jpg",388.438598289597,465.24003295898433,408.5923588331771,487.31998901367183,"ball"
"424.jpg",539.1115569353327,126.3599853515625,560.2249297094658,147.48001098632812,"ball"
"424.jpg",629.3233803889409,130.2,650.436753163074,147.48001098632812,"ball"
"424.jpg",722.4142601921274,129.23999633789063,739.6888911668227,148.43999633789062,"ball"
"424.jpg",695.5426282802249,202.19998168945312,709.9381296860356,217.56000366210938,"ball"
"424.jpg",629.3233803889409,270.36000366210936,647.5576235941893,289.56000366210935,"ball"
"424.jpg",427.78636070759137,424.91998901367185,447.94004803186505,444.11998901367184,"ball"
"424.jpg",299.18649689550136,519.9600036621093,327.0178142572633,542.0400329589843,"ball"
"424.jpg",782.8753953842548,404.76000366210934,803.9887681583879,425.8800109863281,"ball"
"424.jpg",623.5651212511715,462.36000366210936,641.7994376757263,480.6000183105469,"ball"
"425.jpg",538.1518714854733,130.2,561.1846151593252,147.48001098632812,"ball"
"425.jpg",631.2427512886597,130.2,649.4770677132145,147.48001098632812,"ball"
"425.jpg",717.6157597235239,129.23999633789063,735.8500761480786,145.56000366210938,"ball"
"425.jpg",875.006589737582,142.6800109863281,893.2409061621368,158.9999816894531,"ball"
"425.jpg",692.6635719306466,201.23999633789063,714.7366301546391,221.39998168945314,"ball"
"425.jpg",629.3233803889409,270.36000366210936,651.3964386129334,288.5999816894531,"ball"
"425.jpg",784.7947662839737,405.71998901367186,803.9887681583879,427.7999816894531,"ball"
"425.jpg",623.5651212511715,462.36000366210936,644.678567244611,483.47997436523434,"ball"
"425.jpg",536.232427366448,475.8000183105469,554.4667437910027,493.07997436523436,"ball"
"425.jpg",631.2427512886597,527.6400329589843,651.3964386129334,548.7600036621093,"ball"
"425.jpg",426.82660203842545,424.91998901367185,451.7788630506091,446.04003295898434,"ball"
"426.jpg",538.1518714854733,130.2,559.2652442596063,148.43999633789062,"ball"
"426.jpg",630.2830658388003,131.15998535156248,646.5979381443299,146.51998901367185,"ball"
"426.jpg",719.5351306232427,130.2,739.6888911668228,148.43999633789062,"ball"
"426.jpg",841.4170864573571,111.9599853515625,860.6110883317713,134.0399963378906,"ball"
"426.jpg",693.6232573805061,202.19998168945312,714.7366301546391,220.43999633789062,"ball"
"426.jpg",628.363621719775,274.1999816894531,647.5576235941892,290.5199890136719,"ball"
"426.jpg",587.0965616213683,401.8800109863281,608.2099343955014,424.91998901367185,"ball"
"426.jpg",786.7141371836925,403.7999816894531,803.0290827085284,425.8800109863281,"ball"
"426.jpg",623.5651212511715,461.40001831054684,644.678567244611,485.40001831054684,"ball"
"426.jpg",425.866916588566,425.8800109863281,450.81910438144325,448.91998901367185,"ball"
"426.jpg",297.2671259957825,566.0400329589844,318.3804987699156,589.0799743652344,"ball"
"427.jpg",538.1518714854733,126.3599853515625,557.3458733598875,149.3999816894531,"ball"
"427.jpg",631.2427512886597,133.08001098632812,646.5979381443299,149.3999816894531,"ball"
"427.jpg",723.3739456419868,132.11998901367187,736.8097615979381,145.56000366210938,"ball"
"427.jpg",819.343955014058,92.75998535156249,836.6185859887534,114.83999633789061,"ball"
"427.jpg",693.6232573805061,202.19998168945312,710.8978883552014,222.36000366210936,"ball"
"427.jpg",629.3233803889409,269.3999816894531,646.5979381443299,293.3999816894531,"ball"
"427.jpg",628.363621719775,343.3199890136719,656.194939081537,366.36000366210936,"ball"
"427.jpg",783.8350808341143,405.71998901367186,803.0290827085284,427.7999816894531,"ball"
"427.jpg",621.6457503514526,462.36000366210936,645.6382526944705,482.5199890136719,"ball"
"427.jpg",426.82660203842545,427.7999816894531,447.940048031865,449.8799743652343,"ball"
"427.jpg",307.8238123828491,545.8799743652344,330.8566292760075,568.9199890136719,"ball"
"428.jpg",537.1921128163074,130.2,557.3458733598875,146.51998901367188,"ball"
"428.jpg",629.3233803889409,129.23999633789063,646.5979381443299,145.56000366210938,"ball"
"428.jpg",717.6157597235239,132.11998901367187,737.7694470477975,147.48001098632812,"ball"
"428.jpg",804.9484536082474,82.2,822.2230845829428,100.43999633789062,"ball"
"428.jpg",696.5023869493907,201.23999633789063,712.8172592549203,219.48001098632812,"ball"
"428.jpg",629.3233803889409,269.3999816894531,649.4770677132145,288.5999816894531,"ball"
"428.jpg",784.7947662839737,402.8399963378906,805.9081390581067,429.71998901367186,"ball"
"428.jpg",666.7516254686035,298.1999816894531,686.9053860121836,316.43999633789065,"ball"
"428.jpg",623.5651212511715,460.4400329589844,643.7188817947516,483.4799743652344,"ball"
"428.jpg",426.82660203842545,423.9600036621094,449.85941893158383,448.9199890136719,"ball"
"428.jpg",310.70290534208056,535.3199890136718,332.77600017572627,559.3199890136718,"ball"
"429.jpg",537.1921128163074,129.23999633789063,558.3055588097469,148.43999633789062,"ball"
"429.jpg",627.4039362699156,131.15998535156248,646.5979381443298,149.3999816894531,"ball"
"429.jpg",718.5754451733833,130.2,734.8903906982192,146.51998901367188,"ball"
"429.jpg",793.4320817713214,73.5599853515625,812.6260836457355,95.63999633789062,"ball"
"429.jpg",691.7038864807872,199.31998901367186,713.7769447047797,218.51998901367185,"ball"
"429.jpg",693.6232573805061,262.6800109863281,709.9381296860356,279.9600036621094,"ball"
"429.jpg",629.3233803889409,271.3199890136719,647.5576235941893,288.59998168945316,"ball"
"429.jpg",786.7141371836925,405.71998901367186,803.9887681583879,426.8399963378906,"ball"
"429.jpg",424.9072311387066,424.91998901367185,448.8997334817244,450.84003295898435,"ball"
"429.jpg",311.6626274015932,533.4000183105469,336.61481519447045,557.4000183105469,"ball"
"43.jpg",339.49390815370197,396.11998901367184,371.1640405342081,436.4399963378906,"ball"
"43.jpg",424.9072311387066,353.8800109863281,452.73854850046854,380.76000366210934,"ball"
"43.jpg",481.52955131208995,443.1600036621094,516.0787400421743,477.71998901367186,"ball"
"43.jpg",652.3561240627928,509.40001831054684,700.3411287488284,556.4400329589844,"ball"
"43.jpg",748.326133434864,425.8800109863281,782.8753953842548,460.4400329589844,"ball"
"43.jpg",894.2005916119962,375.9600036621094,926.8304094423617,409.5600036621094,"ball"
"43.jpg",1020.8809746954076,449.8799743652344,1061.188349343955,485.4000183105469,"ball"
"43.jpg",289.58949595829426,307.7999816894531,308.7834978327085,327.96000366210933,"ball"
"43.jpg",172.50611381208995,313.56000366210935,196.49861615510775,335.6399963378906,"ball"
"43.jpg",43.90628660965323,319.3199890136719,72.6972894212746,343.3199890136719,"ball"
"430.jpg",533.3533710168697,145.56000366210938,551.5876142221181,170.51998901367188,"ball"
"430.jpg",630.2830658388003,144.59998168945313,650.436753163074,164.76000366210937,"ball"
"430.jpg",729.1321315604498,145.56000366210938,746.4067625351452,164.76000366210937,"ball"
"430.jpg",713.7769447047797,70.67999267578125,732.9709465791939,89.87999267578125,"ball"
"430.jpg",628.363621719775,290.5199890136719,649.4770677132145,311.63999633789064,"ball"
"430.jpg",781.915636715089,254.9999816894531,801.1096385895032,277.0800109863281,"ball"
"430.jpg",774.2380798969072,409.56000366210935,796.3111381208996,429.71998901367186,"ball"
"430.jpg",614.9278789831302,432.5999816894531,634.1218808575444,454.67997436523433,"ball"
"430.jpg",624.5248799203373,531.4799743652344,646.5979381443298,552.600018310547,"ball"
"430.jpg",596.6935625585754,555.4799743652344,616.847249882849,575.6400329589844,"ball"
"431.jpg",531.4339268978443,147.48001098632812,555.4264292408621,165.71998901367186,"ball"
"431.jpg",633.1621221883786,148.43999633789062,648.5173822633551,167.6399963378906,"ball"
"431.jpg",690.7441278116213,173.3999816894531,709.9381296860355,192.5999816894531,"ball"
"431.jpg",730.0918902296157,145.56000366210938,746.4067625351453,165.7199890136719,"ball"
"431.jpg",782.8753953842547,253.08001098632812,801.3495782567946,272.4,"ball"
"431.jpg",628.363621719775,293.3999816894531,647.5576235941892,309.71998901367186,"ball"
"431.jpg",614.9278789831302,432.5999816894531,634.1218808575444,455.64003295898436,"ball"
"431.jpg",772.3186357778818,410.5199890136719,793.4320817713214,431.63999633789064,"ball"
"431.jpg",626.4442508200561,531.4799743652344,646.5979381443298,553.5600036621094,"ball"
"431.jpg",595.733877108716,556.4400329589844,616.847249882849,576.6000183105468,"ball"
"432.jpg",532.3936123477038,146.51998901367188,555.4264292408621,164.76000366210937,"ball"
"432.jpg",631.2427512886597,146.51998901367188,646.5979381443299,164.76000366210937,"ball"
"432.jpg",726.2530752108715,146.51998901367188,746.4067625351452,167.63999633789064,"ball"
"432.jpg",629.3233803889409,289.56000366210935,649.4770677132145,312.5999816894531,"ball"
"432.jpg",780.9559512652296,255.96000366210936,801.1096385895032,278.9999816894531,"ball"
"432.jpg",774.2380798969072,410.5199890136719,794.3917672211808,428.7600036621094,"ball"
"432.jpg",623.5651212511715,531.4799743652344,644.1986879100281,549.7199890136719,"ball"
"432.jpg",596.6935625585754,554.5199890136719,617.8069353327085,574.6799743652343,"ball"
"433.jpg",531.4339268978443,148.43999633789062,553.5070583411433,167.6399963378906,"ball"
"433.jpg",633.1621221883786,148.43999633789062,648.5173822633551,165.71998901367186,"ball"
"433.jpg",730.0918902296157,145.56000366210938,746.4067625351453,167.63999633789064,"ball"
"433.jpg",782.8753953842548,256.91998901367185,801.1096385895032,277.0800109863281,"ball"
"433.jpg",627.4039362699156,290.5199890136719,652.3561240627928,312.5999816894531,"ball"
"433.jpg",771.3589503280224,408.5999816894531,793.4320817713214,433.56000366210935,"ball"
"433.jpg",627.4039362699156,530.5199890136719,646.5979381443298,552.6000183105468,"ball"
"433.jpg",594.7741184395501,552.6000183105468,617.8069353327085,576.6000183105468,"ball"
"434.jpg",529.5145559981255,149.3999816894531,553.5070583411433,167.6399963378906,"ball"
"434.jpg",628.363621719775,148.43999633789062,650.436753163074,167.6399963378906,"ball"
"434.jpg",727.212760660731,147.48001098632812,749.2858921040299,168.59998168945313,"ball"
"434.jpg",780.9559512652296,254.9999816894531,800.1499531396438,276.11998901367184,"ball"
"434.jpg",773.2783944470477,409.56000366210935,795.3514526710402,433.56000366210935,"ball"
"434.jpg",946.9840967666354,460.4400329589844,970.9765991096532,486.36000366210936,"ball"
"434.jpg",625.4845653701967,529.5600036621094,650.436753163074,549.7199890136718,"ball"
"434.jpg",595.733877108716,555.4799743652344,622.6054358013121,580.4400329589844,"ball"
"434.jpg",629.3233803889409,290.5199890136719,646.5979381443299,308.7600036621094,"ball"
"435.jpg",532.3936123477038,149.3999816894531,553.5070583411433,167.6399963378906,"ball"
"435.jpg",630.2830658388003,149.3999816894531,649.4770677132145,164.76000366210937,"ball"
"435.jpg",729.1321315604498,146.51998901367188,747.3664479850046,166.6800109863281,"ball"
"435.jpg",779.9962658153702,254.9999816894531,800.1499531396438,278.0399963378906,"ball"
"435.jpg",772.3186357778818,411.4800109863281,794.3917672211808,431.63999633789064,"ball"
"435.jpg",850.0544019447048,381.71998901367186,871.1677747188378,403.7999816894531,"ball"
"435.jpg",629.3233803889409,289.56000366210935,645.6382526944705,311.6399963378906,"ball"
"435.jpg",626.4442508200561,531.4799743652344,647.5576235941892,555.4799743652344,"ball"
"435.jpg",597.6532480084348,554.5199890136719,615.8875644329896,579.4799743652344,"ball"
"436.jpg",533.3533710168697,146.51998901367188,554.4667437910027,165.71998901367186,"ball"
"436.jpg",631.2427512886597,148.43999633789062,650.436753163074,167.6399963378906,"ball"
"436.jpg",727.212760660731,146.51998901367188,746.4067625351452,164.76000366210937,"ball"
"436.jpg",629.3233803889409,291.4800109863281,647.5576235941893,312.5999816894531,"ball"
"436.jpg",779.9962658153702,254.0399963378906,798.230582239925,278.0399963378906,"ball"
"436.jpg",771.3589503280224,311.63999633789064,790.5529522024366,335.63999633789064,"ball"
"436.jpg",773.2783944470477,407.63999633789064,794.3917672211808,432.59998168945316,"ball"
"436.jpg",623.8050609184629,530.5199890136719,648.517382263355,550.8,"ball"
"436.jpg",593.8144329896907,553.5600036621094,618.7666207825679,577.5600036621094,"ball"
"437.jpg",535.2727419165885,148.43999633789062,552.5473728912839,167.6399963378906,"ball"
"437.jpg",630.2830658388003,150.36000366210936,649.4770677132145,168.5999816894531,"ball"
"437.jpg",728.1724461105904,149.3999816894531,746.4067625351452,168.5999816894531,"ball"
"437.jpg",707.0590733364573,258.8399963378906,729.1321315604498,280.91998901367185,"ball"
"437.jpg",780.9559512652296,254.0399963378906,800.1499531396438,278.0399963378906,"ball"
"437.jpg",628.363621719775,292.4399963378906,650.436753163074,311.6399963378906,"ball"
"437.jpg",593.8144329896907,557.4000183105469,620.6860649015932,576.600018310547,"ball"
"437.jpg",625.4845653701967,530.5199890136719,647.5576235941892,554.5199890136719,"ball"
"437.jpg",772.3186357778818,408.5999816894531,793.4320817713214,431.6399963378906,"ball"
"438.jpg",533.3533710168697,147.48001098632812,551.5876142221181,167.63999633789064,"ball"
"438.jpg",630.2830658388003,145.56000366210938,649.4770677132145,167.63999633789064,"ball"
"438.jpg",728.1724461105904,148.43999633789062,748.326133434864,168.59998168945313,"ball"
"438.jpg",658.1143832005623,212.76000366210937,676.3486264058107,231.96000366210936,"ball"
"438.jpg",778.0768949156513,255.96000366210936,805.9081390581068,278.0399963378906,"ball"
"438.jpg",629.3233803889409,291.4800109863281,648.5173822633551,310.6800109863281,"ball"
"438.jpg",770.399264878163,409.56000366210935,795.3514526710402,434.5199890136719,"ball"
"438.jpg",626.4442508200561,532.4400329589844,648.5173822633551,553.5600036621094,"ball"
"438.jpg",594.7741184395501,554.5199890136719,618.7666207825679,576.6000183105468,"ball"
"439.jpg",532.3936123477038,147.48001098632812,555.4264292408621,166.6800109863281,"ball"
"439.jpg",632.2024367385192,148.43999633789062,646.5979381443299,165.71998901367186,"ball"
"439.jpg",613.9681203139644,177.23999633789063,636.0412517572634,199.3199890136719,"ball"
"439.jpg",726.2530752108715,145.56000366210938,749.2858921040299,170.51998901367188,"ball"
"439.jpg",780.9559512652296,255.96000366210936,800.1499531396438,278.9999816894531,"ball"
"439.jpg",776.157450796626,411.4800109863281,794.3917672211808,433.56000366210935,"ball"
"439.jpg",625.4845653701967,529.5600036621094,648.5173822633551,552.6000183105468,"ball"
"439.jpg",594.7741184395501,555.4799743652344,617.8069353327085,578.5199890136719,"ball"
"44.jpg",209.9343955014058,272.28001098632814,237.76571286316772,298.1999816894531,"ball"
"44.jpg",361.5670395970009,322.1999816894531,393.23709875820055,354.8399963378906,"ball"
"44.jpg",263.6776227155576,372.11998901367184,301.10590440487346,406.6800109863281,"ball"
"44.jpg",424.9072311387066,415.3199890136719,463.2952348875351,462.36000366210936,"ball"
"44.jpg",803.988768158388,447.9600036621094,851.0140873945642,495.9600036621094,"ball"
"44.jpg",873.0871456185566,350.99998168945314,904.7572779990627,378.8399963378906,"ball"
"44.jpg",1008.4048441893158,422.0399963378906,1051.5913484067478,469.07997436523436,"ball"
"44.jpg",681.1471268744142,525.7199890136718,734.8903906982192,577.5600036621094,"ball"
"440.jpg",345.25213068181813,454.6799743652344,368.28491096532326,483.4799743652344,"ball"
"440.jpg",627.4039362699156,283.7999816894531,649.4770677132145,305.8800109863281,"ball"
"440.jpg",511.2802395735707,132.11998901367187,536.232427366448,155.16000366210938,"ball"
"440.jpg",626.4442508200561,133.08001098632812,649.4770677132145,155.16000366210938,"ball"
"440.jpg",735.8500761480786,132.11998901367187,761.7619493908153,158.0399963378906,"ball"
"440.jpg",940.2661521790064,354.8399963378906,964.2587277413307,383.63999633789064,"ball"
"440.jpg",626.4442508200561,534.3600036621093,651.3964386129334,563.1600036621093,"ball"
"441.jpg",514.1593691424555,131.15998535156248,536.232427366448,155.16000366210935,"ball"
